year,Region,Region_Desc,Management_Area,Number_Fish,Landed_Weight_lbs,Species_Code,Species_Name
1998,4,Westward Region,L,,67040,410,chinook_salmon
1998,4,Westward Region,L,,6372010,420,sockeye_salmon
1998,4,Westward Region,L,,1045823,430,coho_salmon
1998,4,Westward Region,L,,2586026,440,pink_salmon
1998,4,Westward Region,L,,917648,450,chum_salmon
1998,4,Westward Region,M,10724,163726,410,chinook_salmon
1998,4,Westward Region,M,3258355,18592156,420,sockeye_salmon
1998,4,Westward Region,M,288894,2196801,430,coho_salmon
1998,4,Westward Region,M,8075491,28378893,440,pink_salmon
1998,4,Westward Region,M,781042,5541650,450,chum_salmon
1999,0,,9,,2481,420,sockeye_salmon
1999,0,,9,,4144,430,coho_salmon
1999,1,Southeastern Region,A,25413,373513,410,chinook_salmon
1999,1,Southeastern Region,A,464736,2740677,420,sockeye_salmon
1999,1,Southeastern Region,A,1042333,6382669,430,coho_salmon
1999,1,Southeastern Region,A,21084620,58924547,440,pink_salmon
1999,1,Southeastern Region,A,2310828,21028323,450,chum_salmon
1999,1,Southeastern Region,B,18641,293334,410,chinook_salmon
1999,1,Southeastern Region,B,485043,2850085,420,sockeye_salmon
1999,1,Southeastern Region,B,649855,3892354,430,coho_salmon
1999,1,Southeastern Region,B,31448119,95029235,440,pink_salmon
1999,1,Southeastern Region,B,3707822,38441017,450,chum_salmon
1999,1,Southeastern Region,C,15498,227355,410,chinook_salmon
1999,1,Southeastern Region,C,182667,1126984,420,sockeye_salmon
1999,1,Southeastern Region,C,467709,3161964,430,coho_salmon
1999,1,Southeastern Region,C,15617071,45143598,440,pink_salmon
1999,1,Southeastern Region,C,2294615,22214298,450,chum_salmon
1999,1,Southeastern Region,D,138378,2149511,410,chinook_salmon
1999,1,Southeastern Region,D,28284,136425,420,sockeye_salmon
1999,1,Southeastern Region,D,1469487,8342691,430,coho_salmon
1999,1,Southeastern Region,D,9698474,29196005,440,pink_salmon
1999,1,Southeastern Region,D,6617667,59011563,450,chum_salmon
1999,2,Central Region,E,64557,1358851,410,chinook_salmon
1999,2,Central Region,E,2007938,12040967,420,sockeye_salmon
1999,2,Central Region,E,170076,1361771,430,coho_salmon
1999,2,Central Region,E,45031400,133764007,440,pink_salmon
1999,2,Central Region,E,2960822,24403457,450,chum_salmon
1999,2,Central Region,H,16154,369743,410,chinook_salmon
1999,2,Central Region,H,3055769,17290286,420,sockeye_salmon
1999,2,Central Region,H,132256,776526,430,coho_salmon
1999,2,Central Region,H,1156700,2915877,440,pink_salmon
1999,2,Central Region,H,184409,1473966,450,chum_salmon
1999,2,Central Region,T,26929,392357,410,chinook_salmon
1999,2,Central Region,T,25660040,135767096,420,sockeye_salmon
1999,2,Central Region,T,19559,134924,430,coho_salmon
1999,2,Central Region,T,71,234,440,pink_salmon
1999,2,Central Region,T,685329,4005860,450,chum_salmon
1999,3,A-Y-K Region,W,25117,388806,410,chinook_salmon
1999,3,A-Y-K Region,W,81763,533360,420,sockeye_salmon
1999,3,A-Y-K Region,W,32594,213975,430,coho_salmon
1999,3,A-Y-K Region,W,,6,440,pink_salmon
1999,3,A-Y-K Region,W,73022,531245,450,chum_salmon
1999,3,A-Y-K Region,X,,87,410,chinook_salmon
1999,3,A-Y-K Region,X,,1108898,450,chum_salmon
1999,3,A-Y-K Region,Y,66938,1343502,410,chinook_salmon
1999,3,A-Y-K Region,Y,1837,11929,430,coho_salmon
1999,3,A-Y-K Region,Y,49643,353623,450,chum_salmon
1999,3,A-Y-K Region,Z,2508,48421,410,chinook_salmon
1999,3,A-Y-K Region,Z,,88037,430,coho_salmon
1999,3,A-Y-K Region,Z,7881,57656,450,chum_salmon
1999,4,Westward Region,K,18299,232505,410,chinook_salmon
1999,4,Westward Region,K,4650834,24475848,420,sockeye_salmon
1999,4,Westward Region,K,296979,2199963,430,coho_salmon
1999,4,Westward Region,K,11898307,36361453,440,pink_salmon
1999,4,Westward Region,K,913817,7234236,450,chum_salmon
1999,4,Westward Region,L,3507,56706,410,chinook_salmon
1999,4,Westward Region,L,3110533,20527837,420,sockeye_salmon
1999,4,Westward Region,L,89610,617320,430,coho_salmon
1999,4,Westward Region,L,1698651,4845435,440,pink_salmon
1999,4,Westward Region,L,140597,1064433,450,chum_salmon
1999,4,Westward Region,M,9701,146230,410,chinook_salmon
1999,4,Westward Region,M,4732071,25162391,420,sockeye_salmon
1999,4,Westward Region,M,246392,1498026,430,coho_salmon
1999,4,Westward Region,M,8447710,25863717,440,pink_salmon
1999,4,Westward Region,M,867086,5898977,450,chum_salmon
2000,1,Southeastern Region,A,28210,422431.86,410,chinook_salmon
2000,1,Southeastern Region,A,527326,3134357.08,420,sockeye_salmon
2000,1,Southeastern Region,A,437385,3545586.4,430,coho_salmon
2000,1,Southeastern Region,A,2729994,9179687.18,440,pink_salmon
2000,1,Southeastern Region,A,3682146,34591778.44,450,chum_salmon
2000,1,Southeastern Region,B,18000,286109.7,410,chinook_salmon
2000,1,Southeastern Region,B,527448,3204293.5,420,sockeye_salmon
2000,1,Southeastern Region,B,414652,3004019.4,430,coho_salmon
2000,1,Southeastern Region,B,11215595,38490580.2,440,pink_salmon
2000,1,Southeastern Region,B,3866729,38837075.35,450,chum_salmon
2000,1,Southeastern Region,C,21217,302138.21,410,chinook_salmon
2000,1,Southeastern Region,C,141230,875710.33,420,sockeye_salmon
2000,1,Southeastern Region,C,208928,1425706.58,430,coho_salmon
2000,1,Southeastern Region,C,2767748,9570957.53,440,pink_salmon
2000,1,Southeastern Region,C,1218114,10895422.9,450,chum_salmon
2000,1,Southeastern Region,D,158137,2597615,410,chinook_salmon
2000,1,Southeastern Region,D,33386,192888.27,420,sockeye_salmon
2000,1,Southeastern Region,D,896063,5897433.52,430,coho_salmon
2000,1,Southeastern Region,D,3600089,12036154.22,440,pink_salmon
2000,1,Southeastern Region,D,7143920,64686640.5,450,chum_salmon
2000,2,Central Region,E,33153,688864,410,chinook_salmon
2000,2,Central Region,E,1431540,9321939,420,sockeye_salmon
2000,2,Central Region,E,714288,6686749,430,coho_salmon
2000,2,Central Region,E,35655937,120841824,440,pink_salmon
2000,2,Central Region,E,4887082,39281913,450,chum_salmon
2000,2,Central Region,H,8542,184256,410,chinook_salmon
2000,2,Central Region,H,1551151,9613200,420,sockeye_salmon
2000,2,Central Region,H,242509,1616777,430,coho_salmon
2000,2,Central Region,H,1539780,4055208,440,pink_salmon
2000,2,Central Region,H,204230,1690223,450,chum_salmon
2000,2,Central Region,T,23019,360796,410,chinook_salmon
2000,2,Central Region,T,20458968,125643098,420,sockeye_salmon
2000,2,Central Region,T,131011,981070,430,coho_salmon
2000,2,Central Region,T,58719,208870,440,pink_salmon
2000,2,Central Region,T,397977,2648851,450,chum_salmon
2000,3,A-Y-K Region,W,26175,408547.4,410,chinook_salmon
2000,3,A-Y-K Region,W,110349,752428,420,sockeye_salmon
2000,3,A-Y-K Region,W,310257,2135534,430,coho_salmon
2000,3,A-Y-K Region,W,24,76,440,pink_salmon
2000,3,A-Y-K Region,W,50607,385792.6,450,chum_salmon
2000,3,A-Y-K Region,X,,62,410,chinook_salmon
2000,3,A-Y-K Region,X,,1370637,450,chum_salmon
2000,3,A-Y-K Region,Y,9094,169889,410,chinook_salmon
2000,3,A-Y-K Region,Y,7289,54910,450,chum_salmon
2000,3,A-Y-K Region,Z,,11240.3,410,chinook_salmon
2000,3,A-Y-K Region,Z,,118,420,sockeye_salmon
2000,3,A-Y-K Region,Z,,307565.9,430,coho_salmon
2000,3,A-Y-K Region,Z,,369800,440,pink_salmon
2000,3,A-Y-K Region,Z,,40298.25,450,chum_salmon
2000,4,Westward Region,K,12293,183423,410,chinook_salmon
2000,4,Westward Region,K,2905478,16660364,420,sockeye_salmon
2000,4,Westward Region,K,333048,2664244,430,coho_salmon
2000,4,Westward Region,K,9927374,32498769,440,pink_salmon
2000,4,Westward Region,K,1194414,9760046,450,chum_salmon
2000,4,Westward Region,L,,34813,410,chinook_salmon
2000,4,Westward Region,L,,13577434,420,sockeye_salmon
2000,4,Westward Region,L,,943536,430,coho_salmon
2000,4,Westward Region,L,,1183004,440,pink_salmon
2000,4,Westward Region,L,,1033665,450,chum_salmon
2000,4,Westward Region,M,9009,138935,410,chinook_salmon
2000,4,Westward Region,M,3953458,23366025,420,sockeye_salmon
2000,4,Westward Region,M,340880,2347822,430,coho_salmon
2000,4,Westward Region,M,3839968,11080206,440,pink_salmon
2000,4,Westward Region,M,1149012,8776403,450,chum_salmon
2001,0,,9,,2577,410,chinook_salmon
2001,0,,9,,15033,430,coho_salmon
2001,0,,9,,192,450,chum_salmon
2001,1,Southeastern Region,A,29418,457996.85,410,chinook_salmon
2001,1,Southeastern Region,A,822029,5168417.66,420,sockeye_salmon
2001,1,Southeastern Region,A,759220,5457985.9,430,coho_salmon
2001,1,Southeastern Region,A,5788032,19631866.55,440,pink_salmon
2001,1,Southeastern Region,A,1593906.82,13294302.93,450,chum_salmon
2001,1,Southeastern Region,B,40184,755149,410,chinook_salmon
2001,1,Southeastern Region,B,899306,5460751.77,420,sockeye_salmon
2001,1,Southeastern Region,B,839898,5800489.45,430,coho_salmon
2001,1,Southeastern Region,B,40233432,131682297.1,440,pink_salmon
2001,1,Southeastern Region,B,3209457,31599993,450,chum_salmon
2001,1,Southeastern Region,C,22893,386032.02,410,chinook_salmon
2001,1,Southeastern Region,C,281888,1791412.8,420,sockeye_salmon
2001,1,Southeastern Region,C,538769,3749029.25,430,coho_salmon
2001,1,Southeastern Region,C,16876174,55417457.9,440,pink_salmon
2001,1,Southeastern Region,C,1260954,11045991,450,chum_salmon
2001,1,Southeastern Region,D,155969,2619446.17,410,chinook_salmon
2001,1,Southeastern Region,D,32007,186855,420,sockeye_salmon
2001,1,Southeastern Region,D,1160916,7189259,430,coho_salmon
2001,1,Southeastern Region,D,4158353,13903382.7,440,pink_salmon
2001,1,Southeastern Region,D,2690074,22004075.05,450,chum_salmon
2001,2,Central Region,E,41407,873687,410,chinook_salmon
2001,2,Central Region,E,2263274,13894288,420,sockeye_salmon
2001,2,Central Region,E,494179,4252876,430,coho_salmon
2001,2,Central Region,E,35246524,119455517,440,pink_salmon
2001,2,Central Region,E,3099796,23499060,450,chum_salmon
2001,2,Central Region,H,10295,183157,410,chinook_salmon
2001,2,Central Region,H,2036420,12005507,420,sockeye_salmon
2001,2,Central Region,H,119395,788135,430,coho_salmon
2001,2,Central Region,H,666002,2078947,440,pink_salmon
2001,2,Central Region,H,174409,1425347,450,chum_salmon
2001,2,Central Region,T,24666,430527,410,chinook_salmon
2001,2,Central Region,T,14181090,95639914,420,sockeye_salmon
2001,2,Central Region,T,17084,122025,430,coho_salmon
2001,2,Central Region,T,428,1176,440,pink_salmon
2001,2,Central Region,T,831949,5969821,450,chum_salmon
2001,3,A-Y-K Region,W,14384,288208,410,chinook_salmon
2001,3,A-Y-K Region,W,59545,451052.35,420,sockeye_salmon
2001,3,A-Y-K Region,W,222490,1717842.1,430,coho_salmon
2001,3,A-Y-K Region,W,21913,163347.8,450,chum_salmon
2001,3,A-Y-K Region,X,,64,410,chinook_salmon
2001,3,A-Y-K Region,X,,1847361,450,chum_salmon
2001,3,A-Y-K Region,Z,,3803,410,chinook_salmon
2001,3,A-Y-K Region,Z,,353,420,sockeye_salmon
2001,3,A-Y-K Region,Z,,152293,430,coho_salmon
2001,3,A-Y-K Region,Z,,79558,450,chum_salmon
2001,4,Westward Region,K,23843,330896,410,chinook_salmon
2001,4,Westward Region,K,2658066,14729535,420,sockeye_salmon
2001,4,Westward Region,K,409192,3183913,430,coho_salmon
2001,4,Westward Region,K,19567052,67364875,440,pink_salmon
2001,4,Westward Region,K,1053724,8598379,450,chum_salmon
2001,4,Westward Region,L,2935,39252,410,chinook_salmon
2001,4,Westward Region,L,1497576,10972234,420,sockeye_salmon
2001,4,Westward Region,L,131448,1012153,430,coho_salmon
2001,4,Westward Region,L,1281767,4077814,440,pink_salmon
2001,4,Westward Region,L,199003,1609533,450,chum_salmon
2001,4,Westward Region,M,6717,95096,410,chinook_salmon
2001,4,Westward Region,M,1755579,10543135,420,sockeye_salmon
2001,4,Westward Region,M,233061,1604178,430,coho_salmon
2001,4,Westward Region,M,4024627,14844524,440,pink_salmon
2001,4,Westward Region,M,1097186,8435866,450,chum_salmon
2002,1,Southeastern Region,A,69514,1049790.04,410,chinook_salmon
2002,1,Southeastern Region,A,462418,2954417.19,420,sockeye_salmon
2002,1,Southeastern Region,A,745155,5735464.39,430,coho_salmon
2002,1,Southeastern Region,A,5618069,19325684.4,440,pink_salmon
2002,1,Southeastern Region,A,2413758,23744492.35,450,chum_salmon
2002,1,Southeastern Region,B,81930,1416617.6,410,chinook_salmon
2002,1,Southeastern Region,B,252796,1520949,420,sockeye_salmon
2002,1,Southeastern Region,B,678225,5350295.65,430,coho_salmon
2002,1,Southeastern Region,B,22311358,72563215,440,pink_salmon
2002,1,Southeastern Region,B,1902819,18031974,450,chum_salmon
2002,1,Southeastern Region,C,21533,327906.72,410,chinook_salmon
2002,1,Southeastern Region,C,84522,524988.78,420,sockeye_salmon
2002,1,Southeastern Region,C,627766,4514545.22,430,coho_salmon
2002,1,Southeastern Region,C,12340464,40750938,440,pink_salmon
2002,1,Southeastern Region,C,710109,6260038.2,450,chum_salmon
2002,1,Southeastern Region,D,213698,3446593.66,410,chinook_salmon
2002,1,Southeastern Region,D,6711,38744.4,420,sockeye_salmon
2002,1,Southeastern Region,D,1186528,8785025.57,430,coho_salmon
2002,1,Southeastern Region,D,5061116,17934353,440,pink_salmon
2002,1,Southeastern Region,D,2428321,21772772.96,450,chum_salmon
2002,2,Central Region,E,40490,829980,410,chinook_salmon
2002,2,Central Region,E,2263328,14452805,420,sockeye_salmon
2002,2,Central Region,E,650518,6096234,430,coho_salmon
2002,2,Central Region,E,18950931,65795250,440,pink_salmon
2002,2,Central Region,E,6373517,52583309,450,chum_salmon
2002,2,Central Region,H,14278,305492,410,chinook_salmon
2002,2,Central Region,H,3078226,19447701,420,sockeye_salmon
2002,2,Central Region,H,256659,1724777,430,coho_salmon
2002,2,Central Region,H,2441407,8443962,440,pink_salmon
2002,2,Central Region,H,286451,2265171,450,chum_salmon
2002,2,Central Region,T,44749,815640,410,chinook_salmon
2002,2,Central Region,T,10677961,64971020,420,sockeye_salmon
2002,2,Central Region,T,8410,58788,430,coho_salmon
2002,2,Central Region,T,528,2043,440,pink_salmon
2002,2,Central Region,T,468271,3149136,450,chum_salmon
2002,3,A-Y-K Region,W,12537,174321,410,chinook_salmon
2002,3,A-Y-K Region,W,24208,161206,420,sockeye_salmon
2002,3,A-Y-K Region,W,113879,895198,430,coho_salmon
2002,3,A-Y-K Region,W,35025,275480,450,chum_salmon
2002,3,A-Y-K Region,X,,74341,450,chum_salmon
2002,3,A-Y-K Region,Y,23523,467179,410,chinook_salmon
2002,3,A-Y-K Region,Y,10680,76291.26,450,chum_salmon
2002,3,A-Y-K Region,Z,,50,410,chinook_salmon
2002,3,A-Y-K Region,Z,,11,420,sockeye_salmon
2002,3,A-Y-K Region,Z,,12972,430,coho_salmon
2002,3,A-Y-K Region,Z,,4555,450,chum_salmon
2002,4,Westward Region,K,19320,192774,410,chinook_salmon
2002,4,Westward Region,K,1831014,10347490,420,sockeye_salmon
2002,4,Westward Region,K,503615,3882829,430,coho_salmon
2002,4,Westward Region,K,18328638,67510340,440,pink_salmon
2002,4,Westward Region,K,650178,5062436,450,chum_salmon
2002,4,Westward Region,L,1521,14065,410,chinook_salmon
2002,4,Westward Region,L,1050553,7244784.8,420,sockeye_salmon
2002,4,Westward Region,L,49372,360781,430,coho_salmon
2002,4,Westward Region,L,66050,206661,440,pink_salmon
2002,4,Westward Region,L,54559,406716,450,chum_salmon
2002,4,Westward Region,M,10280,137485,410,chinook_salmon
2002,4,Westward Region,M,2454963,13577152,420,sockeye_salmon
2002,4,Westward Region,M,231483,1585751,430,coho_salmon
2002,4,Westward Region,M,2192277,7980153,440,pink_salmon
2002,4,Westward Region,M,871405,6348807,450,chum_salmon
2003,1,Southeastern Region,A,66097,1008251.52,410,chinook_salmon
2003,1,Southeastern Region,A,642062,3787842.67,420,sockeye_salmon
2003,1,Southeastern Region,A,509661,3728622.82,430,coho_salmon
2003,1,Southeastern Region,A,8701937,31316117.51,440,pink_salmon
2003,1,Southeastern Region,A,2803823,20111357.41,450,chum_salmon
2003,1,Southeastern Region,B,74033,1178332.96,410,chinook_salmon
2003,1,Southeastern Region,B,583055,3593950.8,420,sockeye_salmon
2003,1,Southeastern Region,B,696127,4835083.84,430,coho_salmon
2003,1,Southeastern Region,B,22150950,79397800.8,440,pink_salmon
2003,1,Southeastern Region,B,2771247,22761124.88,450,chum_salmon
2003,1,Southeastern Region,C,33854,497945.92,410,chinook_salmon
2003,1,Southeastern Region,C,287380,1802899.18,420,sockeye_salmon
2003,1,Southeastern Region,C,649472,4561617.41,430,coho_salmon
2003,1,Southeastern Region,C,17853548,60178101.1,440,pink_salmon
2003,1,Southeastern Region,C,2303342,15461008.35,450,chum_salmon
2003,1,Southeastern Region,D,236186,3670702.25,410,chinook_salmon
2003,1,Southeastern Region,D,12859,68392.95,420,sockeye_salmon
2003,1,Southeastern Region,D,641282,4427004.43,430,coho_salmon
2003,1,Southeastern Region,D,3809197,13603053.1,440,pink_salmon
2003,1,Southeastern Region,D,3236673,21547438.4,450,chum_salmon
2003,2,Central Region,E,49278,1119193,410,chinook_salmon
2003,2,Central Region,E,2730160,16660094,420,sockeye_salmon
2003,2,Central Region,E,521917,4377727,430,coho_salmon
2003,2,Central Region,E,51975683,189442394,440,pink_salmon
2003,2,Central Region,E,3804895,24285280,450,chum_salmon
2003,2,Central Region,H,19711,392827,410,chinook_salmon
2003,2,Central Region,H,4084389,23547973.55,420,sockeye_salmon
2003,2,Central Region,H,111577,726700,430,coho_salmon
2003,2,Central Region,H,906563,2947127,440,pink_salmon
2003,2,Central Region,H,158049,1099847,450,chum_salmon
2003,2,Central Region,T,47940,770713,410,chinook_salmon
2003,2,Central Region,T,14765652,93392356,420,sockeye_salmon
2003,2,Central Region,T,43255,290261,430,coho_salmon
2003,2,Central Region,T,244,1195,440,pink_salmon
2003,2,Central Region,T,933031,6027087,450,chum_salmon
2003,3,A-Y-K Region,W,16014,217592,410,chinook_salmon
2003,3,A-Y-K Region,W,63646,462108,420,sockeye_salmon
2003,3,A-Y-K Region,W,347125,2762638,430,coho_salmon
2003,3,A-Y-K Region,W,36225,249384,450,chum_salmon
2003,3,A-Y-K Region,X,,15,410,chinook_salmon
2003,3,A-Y-K Region,X,,255,440,pink_salmon
2003,3,A-Y-K Region,X,,218091,450,chum_salmon
2003,3,A-Y-K Region,Y,38045,814206.5,410,chinook_salmon
2003,3,A-Y-K Region,Y,,72670,430,coho_salmon
2003,3,A-Y-K Region,Y,11867,85574,450,chum_salmon
2003,3,A-Y-K Region,Z,,136,410,chinook_salmon
2003,3,A-Y-K Region,Z,,121,420,sockeye_salmon
2003,3,A-Y-K Region,Z,,139775,430,coho_salmon
2003,3,A-Y-K Region,Z,,23687,450,chum_salmon
2003,4,Westward Region,K,18603,190347,410,chinook_salmon
2003,4,Westward Region,K,4053857,21734780,420,sockeye_salmon
2003,4,Westward Region,K,351767,2707658,430,coho_salmon
2003,4,Westward Region,K,14067235,49940315,440,pink_salmon
2003,4,Westward Region,K,1151885,8250753,450,chum_salmon
2003,4,Westward Region,L,,43722,410,chinook_salmon
2003,4,Westward Region,L,,7189686,420,sockeye_salmon
2003,4,Westward Region,L,,858040,430,coho_salmon
2003,4,Westward Region,L,,1955724,440,pink_salmon
2003,4,Westward Region,L,,449315,450,chum_salmon
2003,4,Westward Region,M,7419,97912,410,chinook_salmon
2003,4,Westward Region,M,2538908,15173461,420,sockeye_salmon
2003,4,Westward Region,M,185628,1411558,430,coho_salmon
2003,4,Westward Region,M,4281586,16375007,440,pink_salmon
2003,4,Westward Region,M,678634,4623765,450,chum_salmon
2004,1,Southeastern Region,A,75918,1109561.37,410,chinook_salmon
2004,1,Southeastern Region,A,936632,5507873.71,420,sockeye_salmon
2004,1,Southeastern Region,A,812930,6153663.04,430,coho_salmon
2004,1,Southeastern Region,A,11056862,39329388.04,440,pink_salmon
2004,1,Southeastern Region,A,2892609,22991370.39,450,chum_salmon
2004,1,Southeastern Region,B,110415,1739428.1,410,chinook_salmon
2004,1,Southeastern Region,B,718828,4232138.6,420,sockeye_salmon
2004,1,Southeastern Region,B,584321,4162144.89,430,coho_salmon
2004,1,Southeastern Region,B,17743658,63227796,440,pink_salmon
2004,1,Southeastern Region,B,2619200,22496519.1,450,chum_salmon
2004,1,Southeastern Region,C,49678,710324.47,410,chinook_salmon
2004,1,Southeastern Region,C,351396,2116007.58,420,sockeye_salmon
2004,1,Southeastern Region,C,578253,4018037.3,430,coho_salmon
2004,1,Southeastern Region,C,8553824,32296538.99,440,pink_salmon
2004,1,Southeastern Region,C,1472041,12019420.68,450,chum_salmon
2004,1,Southeastern Region,D,245543,3655671.8,410,chinook_salmon
2004,1,Southeastern Region,D,30889,169638.53,420,sockeye_salmon
2004,1,Southeastern Region,D,1105140,7377555.25,430,coho_salmon
2004,1,Southeastern Region,D,7978668,29711331.15,440,pink_salmon
2004,1,Southeastern Region,D,4387775,34948782.37,450,chum_salmon
2004,2,Central Region,E,39144,879146,410,chinook_salmon
2004,2,Central Region,E,1892525,10977148,420,sockeye_salmon
2004,2,Central Region,E,620121,5597335,430,coho_salmon
2004,2,Central Region,E,23531483,87448814,440,pink_salmon
2004,2,Central Region,E,2001949,15047367,450,chum_salmon
2004,2,Central Region,H,28616,694530.07,410,chinook_salmon
2004,2,Central Region,H,5067942,30580844.68,420,sockeye_salmon
2004,2,Central Region,H,323374,2172602.8,430,coho_salmon
2004,2,Central Region,H,2876094,10076865.5,440,pink_salmon
2004,2,Central Region,H,353468,2779761.75,450,chum_salmon
2004,2,Central Region,T,114741,1730293,410,chinook_salmon
2004,2,Central Region,T,26264895,151694879,420,sockeye_salmon
2004,2,Central Region,T,72385,501479,430,coho_salmon
2004,2,Central Region,T,52631,216657,440,pink_salmon
2004,2,Central Region,T,732535,4662354,450,chum_salmon
2004,3,A-Y-K Region,W,30254,367416,410,chinook_salmon
2004,3,A-Y-K Region,W,63536,420253,420,sockeye_salmon
2004,3,A-Y-K Region,W,542670,3732432.35,430,coho_salmon
2004,3,A-Y-K Region,W,52078,356546,450,chum_salmon
2004,3,A-Y-K Region,X,,1326.1,410,chinook_salmon
2004,3,A-Y-K Region,X,,22,420,sockeye_salmon
2004,3,A-Y-K Region,X,,0,440,pink_salmon
2004,3,A-Y-K Region,X,51077,419059,450,chum_salmon
2004,3,A-Y-K Region,Y,53941,1120055.3,410,chinook_salmon
2004,3,A-Y-K Region,Y,,11916,430,coho_salmon
2004,3,A-Y-K Region,Y,20710,142509,450,chum_salmon
2004,3,A-Y-K Region,Z,,30,410,chinook_salmon
2004,3,A-Y-K Region,Z,,254,420,sockeye_salmon
2004,3,A-Y-K Region,Z,,302379,430,coho_salmon
2004,3,A-Y-K Region,Z,,42385,450,chum_salmon
2004,4,Westward Region,K,28907,328256,410,chinook_salmon
2004,4,Westward Region,K,4169615,22061248,420,sockeye_salmon
2004,4,Westward Region,K,490161,3767530,430,coho_salmon
2004,4,Westward Region,K,21440905,78081659,440,pink_salmon
2004,4,Westward Region,K,1121873,8596160,450,chum_salmon
2004,4,Westward Region,L,,47047,410,chinook_salmon
2004,4,Westward Region,L,704652,4509752,420,sockeye_salmon
2004,4,Westward Region,L,,283,430,coho_salmon
2004,4,Westward Region,L,,7589,440,pink_salmon
2004,4,Westward Region,L,,3803,450,chum_salmon
2004,4,Westward Region,M,17525,279818,410,chinook_salmon
2004,4,Westward Region,M,4644306,26628751,420,sockeye_salmon
2004,4,Westward Region,M,270097,1798275,430,coho_salmon
2004,4,Westward Region,M,6697275,22000298,440,pink_salmon
2004,4,Westward Region,M,809686,5309816,450,chum_salmon
2005,1,Southeastern Region,A,48252,667213.04,410,chinook_salmon
2005,1,Southeastern Region,A,515294,2720969.33,420,sockeye_salmon
2005,1,Southeastern Region,A,690845,4275553.43,430,coho_salmon
2005,1,Southeastern Region,A,17482084,61998484.81,440,pink_salmon
2005,1,Southeastern Region,A,1256247,10866791.2,450,chum_salmon
2005,1,Southeastern Region,B,79644,1214612.9,410,chinook_salmon
2005,1,Southeastern Region,B,787127,4515643.95,420,sockeye_salmon
2005,1,Southeastern Region,B,753278,4725529.24,430,coho_salmon
2005,1,Southeastern Region,B,25201769,86299278.28,440,pink_salmon
2005,1,Southeastern Region,B,1749827,16779117.53,450,chum_salmon
2005,1,Southeastern Region,C,90938,1262083.34,410,chinook_salmon
2005,1,Southeastern Region,C,279599,1696603.5,420,sockeye_salmon
2005,1,Southeastern Region,C,555701,3478384.15,430,coho_salmon
2005,1,Southeastern Region,C,7294985,26462178.4,440,pink_salmon
2005,1,Southeastern Region,C,830327,7835057.91,450,chum_salmon
2005,1,Southeastern Region,D,227974,3185572.73,410,chinook_salmon
2005,1,Southeastern Region,D,25815,136122.32,420,sockeye_salmon
2005,1,Southeastern Region,D,999006,5859075.06,430,coho_salmon
2005,1,Southeastern Region,D,9203404,32395190.71,440,pink_salmon
2005,1,Southeastern Region,D,2591129,21605558.36,450,chum_salmon
2005,2,Central Region,E,36118,781240,410,chinook_salmon
2005,2,Central Region,E,1988771,11739856,420,sockeye_salmon
2005,2,Central Region,E,531771,4177623,430,coho_salmon
2005,2,Central Region,E,59944654,207216661,440,pink_salmon
2005,2,Central Region,E,2099493,16525140,450,chum_salmon
2005,2,Central Region,H,28303,698226,410,chinook_salmon
2005,2,Central Region,H,5451875,32685286.5,420,sockeye_salmon
2005,2,Central Region,H,232856,1471400,430,coho_salmon
2005,2,Central Region,H,2355242,8018113.5,440,pink_salmon
2005,2,Central Region,H,168880,1354102,450,chum_salmon
2005,2,Central Region,T,77285,1262996.6,410,chinook_salmon
2005,2,Central Region,T,24525350,155010153.6,420,sockeye_salmon
2005,2,Central Region,T,74556,522833,430,coho_salmon
2005,2,Central Region,T,2684,9303,440,pink_salmon
2005,2,Central Region,T,1397086,9107595,450,chum_salmon
2005,3,A-Y-K Region,W,31571,458174.5,410,chinook_salmon
2005,3,A-Y-K Region,W,121441,813722.6,420,sockeye_salmon
2005,3,A-Y-K Region,W,207261,1542015.3,430,coho_salmon
2005,3,A-Y-K Region,W,53,195,440,pink_salmon
2005,3,A-Y-K Region,W,89695,604169,450,chum_salmon
2005,3,A-Y-K Region,X,,100,410,chinook_salmon
2005,3,A-Y-K Region,X,,621573,450,chum_salmon
2005,3,A-Y-K Region,Y,30898,583744.8,410,chinook_salmon
2005,3,A-Y-K Region,Y,,259274,430,coho_salmon
2005,3,A-Y-K Region,Y,163646,1237785.3,450,chum_salmon
2005,3,A-Y-K Region,Z,,2511,410,chinook_salmon
2005,3,A-Y-K Region,Z,,50,420,sockeye_salmon
2005,3,A-Y-K Region,Z,,661265,430,coho_salmon
2005,3,A-Y-K Region,Z,,28071,450,chum_salmon
2005,4,Westward Region,K,14465,168954,410,chinook_salmon
2005,4,Westward Region,K,3052301,16735165,420,sockeye_salmon
2005,4,Westward Region,K,396841,2987393,430,coho_salmon
2005,4,Westward Region,K,30143827,102807200,440,pink_salmon
2005,4,Westward Region,K,477435,3732478,450,chum_salmon
2005,4,Westward Region,L,3408,61795,410,chinook_salmon
2005,4,Westward Region,L,1152133,7521299,420,sockeye_salmon
2005,4,Westward Region,L,,47000,430,coho_salmon
2005,4,Westward Region,L,,611884,440,pink_salmon
2005,4,Westward Region,L,,64219,450,chum_salmon
2005,4,Westward Region,M,13868,187690,410,chinook_salmon
2005,4,Westward Region,M,5456416,33182712,420,sockeye_salmon
